%time,field
1770290553533034534,41.3
1770290553553269651,42.2
1770290553613048065,41.7
1770290553633244679,42.7
1770290553653246394,40.3
1770290553713206528,38.9
1770290553733185209,38.5
1770290553793275713,42.7
1770290553853266180,43.6
1770290553873178029,40.8
1770290553913145315,39.9
1770290553933147569,39.4
1770290553993154603,41.3
1770290554013189079,40.8
1770290554033122847,39.9
1770290554133075458,41.3
1770290554153231010,37.5
1770290554213117308,39.4
1770290554333238445,41.3
1770290554373134501,38.9
1770290554393262844,42.7
1770290554433072973,42.7
1770290554453262985,39.4
1770290554473124005,39.9
1770290554513132234,42.2
1770290554553147073,38.5
1770290554593159359,38.5
1770290554613309837,42.7
1770290554653141622,38.5
1770290554673131417,43.6
1770290554733113142,39.4
1770290554753199782,43.6
1770290554773102537,41.7
1770290554813225733,41.3
1770290554833018900,42.7
1770290554853161496,39.9
1770290554933142712,42.7
1770290554993209974,41.3
1770290555053198234,38.9
1770290555073199485,38.0
1770290555113129463,38.9
1770290555133291128,38.9
1770290555153258695,38.9
1770290555213288394,41.3
1770290555253255237,39.9
1770290555273143384,38.9
1770290555333173929,42.2
1770290555413007751,38.0
1770290555433039486,39.4
1770290555493260687,42.7
1770290555593203625,41.7
1770290555633134628,38.5
1770290555673136795,42.7
1770290555713131328,39.9
1770290555733186278,42.7
1770290555753213381,39.9
1770290555793272615,41.3
1770290555813137230,37.5
1770290555853111311,43.2
1770290555953218953,43.2
1770290556033271165,40.3
1770290556073102772,41.3
1770290556153193399,38.9
1770290556173148463,39.4
1770290556253311097,38.5
1770290556273134957,44.6
1770290556313056825,38.5
1770290556332974116,38.5
1770290556373060377,39.9
1770290556393203373,38.9
1770290556453114394,42.7
1770290556473165408,38.9
1770290556493261415,43.6
1770290556533158540,41.3
1770290556593179522,39.9
1770290556633132759,44.1
1770290556693327385,43.2
1770290556713259990,39.4
1770290556753162089,42.7
1770290556773229747,41.7
1770290556793158683,42.2
1770290556933302460,40.3
1770290556993331707,40.3
1770290557013272135,39.4
1770290557053098962,43.2
1770290557072932940,41.7
1770290557133168968,43.6
1770290557153282138,43.6
1770290557173204345,41.7
1770290557213073119,39.4
1770290557273049110,42.7
1770290557293122471,39.9
1770290557373250041,41.3
1770290557393145247,37.5
1770290557433106130,39.9
1770290557473247525,43.2
1770290557513168524,39.4
1770290557593244456,40.8
1770290557613286433,40.8
1770290557653189500,38.9
1770290557673209064,41.3
1770290557693071144,39.4
1770290557813323384,42.2
1770290557833217420,41.3
1770290557893173875,41.7
1770290557913295304,38.0
1770290558053339488,40.3
1770290558113301160,40.8
1770290558133202675,40.8
1770290558173048576,39.4
1770290558213176199,39.9
1770290558252955634,38.5
1770290558272859768,41.7
1770290558293105668,38.0
1770290558513293002,41.7
1770290558553136132,40.8
1770290558573111083,38.9
1770290558653292866,39.4
1770290558673094314,41.7
1770290558713111283,40.3
1770290558733170101,41.3
1770290558773077668,37.1
1770290558813147685,38.0
1770290558853045035,41.7
1770290558953208638,38.9
1770290558973193499,42.7
1770290559033202841,41.3
1770290559073035786,41.3
1770290559093236675,41.3
1770290559113228318,39.4
1770290559153110175,38.0
1770290559232907926,40.3
1770290559252926496,41.7
1770290559272974151,38.5
1770290559312972302,39.9
1770290559373135364,42.2
1770290559393153966,38.0
1770290559453147145,40.8
1770290559493140216,43.2
1770290559533060565,40.3
1770290559573125449,41.3
1770290559613195315,42.2
1770290559633062202,44.1
1770290559693214202,39.9
1770290559713068444,44.6
1770290559793250758,39.4
1770290559833218987,42.2
1770290559853149375,44.1
1770290559873178128,38.0
1770290559933257347,38.9
1770290559993215803,38.9
1770290560013313885,41.7
1770290560073169416,38.9
1770290560093071702,42.7
1770290560153221729,40.8
1770290560173100977,43.2
1770290560273151419,39.9
1770290560313271914,38.9
1770290560373210180,39.4
1770290560393294600,41.3
1770290560433002947,39.9
1770290560513297774,42.2
1770290560573174624,41.3
1770290560593247189,41.7
1770290560613188838,41.7
1770290560693257157,42.7
1770290560733102773,41.7
1770290560752976346,43.2
1770290560773115419,38.9
1770290560833140135,43.6
1770290560913246259,38.5
1770290560953081054,39.9
1770290560973107442,41.3
1770290560993174568,42.7
1770290561033098554,42.7
1770290561133257033,39.9
1770290561153217333,40.8
1770290561213173704,41.7
1770290561293293257,38.5
1770290561353297027,38.5
1770290561373187199,43.6
1770290561433251229,39.4
1770290561453254011,42.7
1770290561493081525,41.3
1770290561513170645,37.5
1770290561533278995,42.2
1770290561573102036,39.4
1770290561633202199,39.4
1770290561713252370,43.2
1770290561733261459,41.7
1770290561753157401,39.9
1770290561793159089,38.0
1770290561893281955,41.7
1770290561933172856,41.7
1770290561953211881,41.7
1770290561973113906,42.7
1770290562113269283,40.8
1770290562233190522,38.9
1770290562253196564,39.4
1770290562273002215,39.4
1770290562333349062,38.9
1770290562353161007,39.4
1770290562393179189,40.8
1770290562413137333,38.0
1770290562433136950,41.3
1770290562472917534,42.2
1770290562493152532,38.9
1770290562533141319,39.4
1770290562553142356,39.9
1770290562573135641,37.5
1770290562633228446,40.3
1770290562653048057,39.9
1770290562693038854,43.2
1770290562733201737,41.7
1770290562833112339,43.2
1770290562853165450,42.2
1770290562913196862,38.9
1770290562933100763,41.3
1770290562993111820,42.2
1770290563033222100,38.9
1770290563073060895,39.4
1770290563153273606,39.4
1770290563213162521,43.2
1770290563293154080,41.7
1770290563313113913,38.9
1770290563433098120,42.7
1770290563453111242,43.2
1770290563473176522,38.9
1770290563513190154,39.9
1770290563533169267,39.9
1770290563553077770,43.6
1770290563613227769,42.2
1770290563673087232,39.4
1770290563733069444,39.9
1770290563753127980,42.7
1770290563833182954,42.2
1770290563853169835,38.9
1770290563893129362,40.3
1770290563913126897,42.2
1770290563933123609,43.2
1770290563973029932,42.2
1770290564033188906,42.7
1770290564053150125,38.5
1770290564113065065,39.9
1770290564132919907,43.2
1770290564213175281,37.5
1770290564273286476,43.6
1770290564293241820,38.5
1770290564373198178,41.3
1770290564433265550,39.9
1770290564453199149,38.9
1770290564493095510,44.1
1770290564573181346,43.2
1770290564713190642,40.8
1770290564733145611,41.3
1770290564753105408,39.4
1770290564833408478,40.3
1770290564873072045,41.7
1770290564893204648,40.3
1770290564932992019,41.7
1770290564973114789,40.8
1770290565013149301,39.9
1770290565033021276,43.2
1770290565113303569,39.4
1770290565193236672,41.3
1770290565233182495,42.2
1770290565253035957,38.5
1770290565273117880,38.9
1770290565313078008,41.7
1770290565333130054,39.9
1770290565393128711,45.0
1770290565433113360,38.0
1770290565473167553,42.2
1770290565513253976,39.9
1770290565573169489,37.1
1770290565653310780,38.5
1770290565693084889,38.0
1770290565713141826,39.9
1770290565733057280,40.8
1770290565773176803,39.9
1770290565793203834,39.9
1770290565813177234,39.9
1770290565933235452,42.7
1770290565953110423,39.9
1770290565993060983,42.7
1770290566033193451,42.7
1770290566073200222,43.6
1770290566093206575,38.9
1770290566173290178,42.7
1770290566193221604,38.5
1770290566233113573,41.3
1770290566253095263,42.2
1770290566273158107,43.2
1770290566313144701,38.5
1770290566393225137,42.2
1770290566533133786,41.7
1770290566573239498,43.2
1770290566693141563,41.3
1770290566713206941,42.2
1770290566833202661,43.2
1770290566873248536,43.2
1770290566933245128,39.4
1770290567093308063,38.0
1770290567173281982,38.0
1770290567193268877,37.5
1770290567233150298,42.2
1770290567253323564,38.9
1770290567292946893,41.7
1770290567313264899,39.4
1770290567373098695,39.4
1770290567393236920,38.9
1770290567413144315,38.5
1770290567452871332,42.7
1770290567493009797,42.7
1770290567533113384,43.6
1770290567673202040,38.9
1770290567693168654,38.5
1770290567773219806,38.9
1770290567833085886,42.7
1770290567853110266,40.8
1770290567913181978,40.8
1770290567973182492,39.9
1770290567993183738,38.5
1770290568053061228,43.6
1770290568133260364,39.4
1770290568173281753,38.0
1770290568213129347,38.5
1770290568253121146,38.9
1770290568312946312,41.7
1770290568353094610,38.9
1770290568372905616,42.7
1770290568473090751,42.7
1770290568533279110,42.7
1770290568613276558,38.5
1770290568673231951,38.9
1770290568733028251,38.5
1770290568752959660,38.5
1770290568893149053,38.0
1770290568913229364,41.3
1770290568933130340,43.2
1770290568973075474,41.7
1770290569033136680,42.2
1770290569053084955,40.3
1770290569072964109,41.3
1770290569113084957,40.8
1770290569153100810,41.3
1770290569192967074,38.5
1770290569213128027,40.8
1770290569293124779,40.8
1770290569333091145,42.2
1770290569353056031,39.9
1770290569373061724,41.7
1770290569433226786,37.5
1770290569453092188,39.4
1770290569493050337,38.9
1770290569513126145,38.9
1770290569533133035,41.7
1770290569593096867,44.1
1770290569632970516,39.4
1770290569713187155,40.8
1770290569733074773,39.9
1770290569813239863,43.6
1770290569873135274,42.2
1770290569973234679,41.7
1770290570013175031,42.7
1770290570033137505,40.8
1770290570053184609,39.4
1770290570093008760,38.0
1770290570153055792,43.6
1770290570173129034,44.1
1770290570253224173,41.3
1770290570313193952,39.4
1770290570393071086,41.7
1770290570413214408,41.3
1770290570453168244,39.4
1770290570533166545,43.2
1770290570553175663,38.9
1770290570573181585,40.8
1770290570613142053,40.3
1770290570632912413,42.7
1770290570653098430,38.9
1770290570693135874,39.9
1770290570713215406,38.5
1770290570793302156,38.9
1770290570853210427,40.8
1770290570913178418,39.4
1770290570953170275,38.9
1770290571013265980,38.5
1770290571033112838,42.7
1770290571093211254,42.2
1770290571133127606,38.5
1770290571153197083,39.4
1770290571233242829,42.2
1770290571293228128,41.7
1770290571313147550,42.7
1770290571393206746,38.9
1770290571473335653,39.4
1770290571513125131,39.9
1770290571532927769,38.0
1770290571593011278,40.8
1770290571693170422,38.9
1770290571713279581,38.9
1770290571753191517,39.9
1770290571813050558,38.9
1770290571853130734,38.0
1770290571913231912,42.7
1770290572193103768,39.4
1770290572233273828,39.9
1770290572273090687,38.5
1770290572293097745,40.3
1770290572353133551,42.7
1770290572373164178,41.7
1770290572393034911,40.8
1770290572492969510,41.3
1770290572513190922,38.5
1770290572533131839,38.5
1770290572573012717,43.2
1770290572613143227,40.3
1770290572652910275,45.0
1770290572672953365,38.5
1770290572733156421,41.7
1770290572792981810,40.8
1770290572813086849,43.2
1770290572833104142,37.5
1770290572873049280,39.9
1770290572913068854,42.7
1770290573033094947,43.2
1770290573053156771,39.9
1770290573133236681,38.9
1770290573193168929,41.7
1770290573213095904,39.9
1770290573253185993,41.3
1770290573293105216,41.3
1770290573332955278,43.2
1770290573413152568,38.5
1770290573433125654,38.5
1770290573453161192,43.2
1770290573513187844,41.3
1770290573573320507,38.9
1770290573633089244,43.6
1770290573673110951,45.0
1770290573753373974,42.7
1770290573793119692,41.3
1770290573873174585,38.9
1770290573913137914,44.6
1770290573953109998,43.6
1770290573973209214,39.9
1770290574013115819,43.2
1770290574033139424,42.2
1770290574053252215,40.3
1770290574093169246,39.9
1770290574113156291,39.4
1770290574133114129,43.6
1770290574173042330,43.2
1770290574193110651,43.6
1770290574233035557,39.4
1770290574253246344,39.4
1770290574273129393,39.9
1770290574313096858,39.4
1770290574333025333,41.7
1770290574353157818,38.5
1770290574393076799,41.7
1770290574473069326,43.6
1770290574493099681,39.9
1770290574513142483,43.2
1770290574553253048,40.8
1770290574633231673,43.2
1770290574693121747,42.7
1770290574773147008,42.7
1770290574793242940,42.7
1770290574852968044,38.9
1770290574872871542,38.5
1770290574893189039,37.5
1770290574933119321,42.2
1770290575013174297,41.7
1770290575033227450,42.7
1770290575073047702,38.9
1770290575113205636,38.5
1770290575152977884,39.9
1770290575233078671,40.8
1770290575253008829,42.7
1770290575273002723,42.2
1770290575313092202,38.9
1770290575333158563,42.7
1770290575393260668,39.4
1770290575413159458,42.2
1770290575453047924,42.2
1770290575473175021,45.0
1770290575533097057,41.7
1770290575593111162,44.1
1770290575613147461,38.9
1770290575633159678,40.8
1770290575693275430,44.1
1770290575713164258,42.7
1770290575773249904,38.9
1770290575853325051,39.4
1770290575893230496,40.8
1770290575973171355,41.3
1770290576053198476,43.6
1770290576073276861,42.2
1770290576133219482,42.7
1770290576213259573,41.7
1770290576273185275,37.5
1770290576353089796,42.7
1770290576553334220,39.4
1770290576593209709,41.7
1770290576733059627,38.5
1770290576813069998,39.4
1770290576833171900,41.7
1770290576893282334,42.2
1770290576913108272,41.3
1770290576993227577,43.6
1770290577033138161,38.5
1770290577053069332,40.3
1770290577113112699,44.1
1770290577153121045,43.2
1770290577193176494,42.2
1770290577213103070,40.8
1770290577233130654,43.6
1770290577273255456,40.3
1770290577293117409,40.3
1770290577353272193,42.2
1770290577413099506,38.9
1770290577453125298,42.2
1770290577513177530,41.7
1770290577593222325,41.7
1770290577673311580,42.7
1770290577733238486,41.3
1770290577793238680,42.2
1770290577833142692,39.4
1770290577873170208,40.3
1770290577913205190,43.6
1770290577953180278,38.5
1770290577973239262,43.2
1770290578013101418,37.5
1770290578033188704,40.8
1770290578053124183,41.7
1770290578093115816,43.2
1770290578113009287,41.7
1770290578173294649,44.6
1770290578233146534,44.6
1770290578313082617,43.2
1770290578332985822,41.3
1770290578353187379,41.3
1770290578413198369,41.7
1770290578433254476,39.9
1770290578493142992,39.4
1770290578533054684,42.7
1770290578553184973,44.1
1770290578613100890,43.6
1770290578633222912,42.2
1770290578693077431,40.8
1770290578713049924,44.1
1770290578733165665,43.2
1770290578793278506,38.0
1770290578833137211,42.7
1770290578853259217,43.2
1770290578873028586,43.6
1770290578913163187,41.3
1770290578993083781,38.9
1770290579033251565,39.9
1770290579073188331,39.4
1770290579133124447,39.4
1770290579153240230,44.1
1770290579173044131,38.0
1770290579233215092,39.4
1770290579293115274,39.4
1770290579333227229,39.9
1770290579393238724,41.3
1770290579413241439,38.9
1770290579473152830,38.9
1770290579553290226,40.8
1770290579593264618,42.7
1770290579633271528,39.4
1770290579693205074,38.0
1770290579773173717,39.4
1770290579833174681,38.5
1770290579853223891,43.6
1770290579913240562,42.2
1770290579973159364,44.6
1770290579993215537,43.2
1770290580013246792,40.3
1770290580053147404,38.9
1770290580073195783,43.6
1770290580093039849,43.6
1770290580153219449,44.1
1770290580193188013,38.5
1770290580213190891,39.9
1770290580233144792,42.2
1770290580273071456,43.6
1770290580373227510,44.6
1770290580412981263,38.9
1770290580432978626,44.1
1770290580453159078,40.8
1770290580513143942,41.7
1770290580613226516,39.9
1770290580713175768,39.4
1770290580733170888,39.4
1770290580893295620,43.6
1770290580973295773,39.4
1770290581033185998,39.9
1770290581053291544,40.8
1770290581073192799,41.7
1770290581113146991,41.3
1770290581173229311,43.2
1770290581213215522,40.8
1770290581253085269,39.4
1770290581273173956,41.7
1770290581333120749,40.3
1770290581353199737,45.0
1770290581373223980,38.5
1770290581413153554,38.0
1770290581433154483,40.8
1770290581493204966,38.9
1770290581513141975,41.7
1770290581553187998,42.2
1770290581593107384,38.5
1770290581673333046,40.8
1770290581713145623,39.4
1770290581733136544,40.3
1770290581813243558,42.7
1770290581853199409,42.7
1770290581873200732,37.5
1770290581893102095,38.0
1770290581932934188,38.0
1770290581973173467,39.4
1770290582033149661,42.7
1770290582093290780,39.9
1770290582113099210,40.3
1770290582173231470,39.9
1770290582193257257,40.3
1770290582233141406,40.8
1770290582253092723,39.9
1770290582273174596,41.3
1770290582313097721,38.0
1770290582333217408,42.7
