%time,field.angle,field.distance
1770290890053546219,76.4,42.7
1770290890053554547,90.0,38.5
1770290890053574428,90.0,39.4
1770290890053582276,90.0,41.3
1770290890053636108,90.0,39.9
1770290890053644674,90.0,43.6
1770290890053650451,83.8,41.7
1770290890053658899,90.0,39.9
1770290890053672310,90.0,42.2
1770290890053679235,81.8,41.3
1770290890053693400,90.0,40.8
1770290890053701239,90.0,39.9
1770290890053706691,90.0,41.7
1770290890053712563,90.0,40.3
1770290890053857004,77.6,40.3
1770290890053875969,90.0,39.4
1770290890053892542,83.3,40.8
1770290890053903650,90.0,42.7
1770290890053919112,90.0,44.6
1770290890053932978,90.0,43.2
1770290890053952559,90.0,41.3
1770290890053961591,90.0,41.3
1770290890053970690,90.0,39.4
1770290890053978589,90.0,40.8
1770290890053986115,83.4,42.2
1770290890053990318,90.0,39.9
1770290890054031894,90.0,40.8
1770290890054037582,90.0,42.2
1770290890054061666,90.0,42.7
1770290890054070905,90.0,40.8
1770290890054075852,90.0,40.3
1770290890054090997,90.0,44.6
1770290890054094821,90.0,40.8
1770290890054117490,90.0,38.9
1770290890054142298,90.0,41.7
1770290890054155400,90.0,40.8
1770290890054162728,90.0,43.6
1770290890054168901,90.0,41.7
1770290890054217769,90.0,40.8
1770290890054236107,90.0,41.7
1770290890054245348,81.2,44.1
1770290890054252882,79.3,40.3
1770290890054261967,90.0,43.2
1770290890054269469,90.0,40.8
1770290890054279881,90.0,41.3
1770290890054286791,78.6,39.9
1770290890054327166,90.0,42.2
1770290890054335626,90.0,39.9
1770290890054357916,90.0,38.9
1770290890054364466,90.0,41.3
1770290890054372942,90.0,38.5
1770290890054378102,90.0,41.7
1770290890054386148,90.0,40.3
1770290890054402947,82.9,40.3
1770290890054414281,90.0,38.9
1770290890054422697,90.0,41.3
1770290890054445153,82.7,41.7
1770290890054450784,90.0,45.0
1770290890054466188,90.0,40.8
1770290890054507004,90.0,42.7
1770290890054514619,90.0,41.3
1770290890054526020,90.0,41.3
1770290890054532395,80.6,42.7
1770290890054541765,90.0,40.3
1770290890054575806,90.0,40.8
1770290890054592165,90.0,39.9
1770290890054602817,90.0,42.2
1770290890054610666,90.0,40.3
1770290890054631556,77.5,41.3
1770290890054637328,84.7,41.7
1770290890054650587,90.0,38.5
1770290890054678686,90.0,44.6
1770290890054692052,90.0,40.8
1770290890054719768,90.0,43.2
1770290890054743407,90.0,41.3
1770290890054755195,90.0,41.3
1770290890054763495,90.0,39.4
1770290890054772572,90.0,41.7
1770290890054786286,90.0,39.4
1770290890054795391,90.0,38.9
1770290890054841479,90.0,41.7
1770290890054850927,90.0,41.7
1770290890054857286,82.4,39.4
1770290890054868147,90.0,42.2
1770290890054877328,90.0,40.8
1770290890054884139,84.8,43.2
1770290890054913064,90.0,39.9
1770290890054925312,90.0,41.3
1770290890054934919,90.0,41.7
1770290890054946438,90.0,41.3
1770290890054960217,90.0,41.7
1770290890054968930,90.0,43.6
1770290890054975918,90.0,39.9
1770290890054984584,90.0,44.1
1770290890054991709,90.0,40.8
1770290890055011967,84.8,42.2
1770290890055024040,77.6,42.7
1770290890055032133,90.0,40.8
1770290890055043493,90.0,44.1
1770290890055051958,90.0,40.8
1770290890055061523,84.4,41.7
1770290890055069372,90.0,41.3
1770290890055076790,90.0,40.3
1770290890055087073,90.0,39.4
1770290890055095813,90.0,38.9
1770290890055113862,90.0,43.2
1770290890055119945,90.0,41.7
1770290890055141653,90.0,40.8
1770290890055154373,90.0,45.5
1770290890055159611,81.6,40.3
1770290890055164705,84.6,41.3
1770290890055185052,90.0,45.0
1770290890055209035,90.0,42.7
1770290890055216015,90.0,42.7
1770290890055224721,90.0,42.2
1770290890055245229,86.9,43.6
1770290890055255256,90.0,41.3
1770290890055269087,90.0,39.4
1770290890055285042,90.0,42.2
1770290890055297759,90.0,44.1
1770290890055303734,90.0,40.8
1770290890055340895,90.0,41.3
1770290890055349047,90.0,41.3
1770290890055357442,90.0,43.2
1770290890055366579,90.0,43.6
1770290890055373013,90.0,41.3
1770290890055388434,82.0,39.9
1770290890055396517,90.0,41.3
1770290890055404489,90.0,43.6
1770290890055427786,90.0,41.7
1770290890055434965,90.0,41.3
1770290890055448210,90.0,39.4
1770290890055464046,79.0,42.7
1770290890055469423,90.0,42.2
1770290890055498216,90.0,41.3
1770290890055507103,90.0,44.1
1770290890055514565,90.0,42.2
1770290890055520364,90.0,42.2
1770290890055537575,90.0,40.8
1770290890055544613,90.0,44.6
1770290890055588588,90.0,42.7
1770290890055597814,90.0,38.9
1770290890055606407,90.0,39.4
1770290890055611429,90.0,40.8
1770290890055622276,90.0,40.8
1770290890055651079,90.0,38.5
1770290890055659568,83.2,40.8
1770290890055674442,90.0,40.3
1770290890055702556,90.0,42.7
1770290890055708700,90.0,42.2
1770290890055722871,81.9,43.6
1770290890055739941,90.0,43.6
1770290890055744586,90.0,42.7
1770290890055752988,90.0,40.3
1770290890055782490,81.4,39.4
1770290890055789331,90.0,38.9
1770290890055799812,90.0,42.2
1770290890055807549,90.0,39.9
1770290890055814670,90.0,43.6
1770290890055825132,90.0,38.5
1770290890055843505,90.0,41.7
1770290890055849572,82.9,38.9
1770290890055859262,76.8,42.7
1770290890055868147,90.0,39.4
1770290890055875877,90.0,39.4
1770290890055891023,90.0,42.2
1770290890055896752,90.0,42.2
1770290890055906559,90.0,41.7
1770290890055914549,90.0,39.9
1770290890055924410,90.0,40.8
1770290890055935784,90.0,43.6
1770290890055945719,90.0,41.7
1770290890055965642,90.0,41.7
1770290890055974069,90.0,43.2
1770290890055982413,90.0,43.6
1770290890055993270,90.0,40.8
1770290890056019595,90.0,39.4
1770290890056026282,90.0,41.7
1770290890056035129,90.0,41.3
1770290890056050777,90.0,40.8
1770290890056065540,90.0,41.3
1770290890056073732,90.0,40.3
1770290890056094437,90.0,40.8
1770290890056100466,90.0,43.6
1770290890056180998,90.0,42.2
1770290890056188388,90.0,42.2
1770290890056196320,90.0,42.7
1770290890056201696,90.0,39.4
1770290890056218031,85.3,41.3
1770290890056225334,90.0,41.3
1770290890056233952,90.0,42.2
1770290890056249959,90.0,43.2
1770290890056260167,90.0,43.2
1770290890056267253,86.7,41.7
1770290890056275984,90.0,39.9
1770290890056282724,90.0,39.9
1770290890056292295,90.0,40.8
1770290890056315986,90.0,40.8
1770290890056327086,90.0,41.7
1770290890056332186,88.1,38.9
1770290890056350809,90.0,42.2
1770290890056356059,90.0,43.2
1770290890056369842,90.0,42.7
1770290890056377607,78.9,38.9
1770290890056384583,90.0,42.2
1770290890056391260,90.0,39.9
1770290890056399934,90.0,39.9
1770290890056468075,90.0,42.2
1770290890056480436,90.0,39.4
1770290890056500176,90.0,40.3
1770290890056514703,90.0,38.9
1770290890056530312,90.0,42.7
1770290890056538421,90.0,40.8
1770290890056546946,90.0,38.9
1770290890056561252,90.0,41.3
1770290890056606365,90.0,41.3
1770290890056614228,90.0,40.3
1770290890056628551,90.0,39.4
1770290890056642784,90.0,40.3
1770290890056661358,90.0,43.6
1770290890056674840,90.0,42.2
1770290890056679446,90.0,41.7
1770290890056685202,90.0,41.7
1770290890056700234,90.0,41.7
1770290890056718556,90.0,44.6
1770290890056731382,90.0,37.5
1770290890056761104,85.4,42.7
1770290890056775920,81.5,38.5
1770290890056788857,90.0,40.3
1770290890056797660,90.0,42.2
1770290890056816978,83.7,43.6
1770290890056841915,90.0,38.9
1770290890056848850,90.0,45.5
1770290890056870468,90.0,40.8
1770290890056884249,90.0,42.7
1770290890056891499,90.0,43.6
1770290890056953239,90.0,44.1
1770290890056962239,90.0,44.1
1770290890056980001,90.0,41.7
1770290890056985535,90.0,40.3
1770290890057004341,90.0,40.8
1770290890057009096,73.2,40.3
1770290890057013497,90.0,41.7
1770290890057025538,90.0,39.4
1770290890057033581,90.0,40.8
1770290890057051783,85.9,44.6
1770290890057056903,90.0,40.3
1770290890057064678,90.0,41.7
1770290890057073764,90.0,43.2
1770290890057085018,90.0,41.3
1770290890057110390,90.0,41.7
1770290890057118825,90.0,39.4
1770290890057133841,90.0,39.9
1770290890057140808,90.0,40.8
1770290890057149041,90.0,42.2
1770290890057154073,90.0,38.9
1770290890057173732,90.0,45.5
1770290890057178968,90.0,41.7
1770290890057183217,90.0,42.7
1770290890057224231,90.0,40.8
1770290890057233401,90.0,43.2
1770290890057239434,90.0,42.2
1770290890057256267,90.0,41.7
1770290890057265915,90.0,43.2
1770290890057277766,90.0,39.9
1770290890057285751,87.6,39.9
1770290890057295278,90.0,42.7
1770290890057307236,90.0,41.7
1770290890057315767,78.6,42.7
1770290890057367746,90.0,43.2
1770290890057372268,90.0,41.3
1770290890057394069,83.6,43.2
1770290890057399966,81.4,39.9
1770290890057426594,77.4,42.2
1770290890057437884,90.0,41.7
1770290890057442211,72.7,42.7
1770290890057484379,90.0,45.0
1770290890057495457,90.0,43.2
1770290890057505466,90.0,43.2
1770290890057517118,74.9,41.7
1770290890057532346,90.0,38.5
1770290890057540406,90.0,39.9
1770290890057547533,90.0,40.3
1770290890057558962,90.0,38.9
1770290890057567066,90.0,44.6
1770290890057574774,90.0,41.7
1770290890057606130,90.0,43.6
1770290890057619007,80.1,42.2
1770290890057638652,90.0,41.7
1770290890057645893,90.0,38.0
1770290890057654369,90.0,39.9
1770290890057669017,90.0,40.3
1770290890057674024,90.0,39.4
1770290890057688754,90.0,43.2
1770290890057712457,90.0,42.2
1770290890057718018,90.0,41.7
1770290890057724871,90.0,41.7
1770290890057761708,90.0,43.6
1770290890057774538,83.7,40.3
1770290890057784472,90.0,41.7
1770290890057797001,89.4,42.7
1770290890057804075,90.0,41.7
1770290890057810250,90.0,40.8
1770290890057822655,79.9,39.4
1770290890057831035,80.2,43.2
1770290890057838947,90.0,41.3
1770290890057845868,90.0,38.9
1770290890057867734,90.0,43.2
1770290890057889666,90.0,40.3
1770290890057894840,90.0,41.7
1770290890057902372,90.0,39.4
1770290890057911507,87.0,40.3
1770290890057920508,90.0,40.3
1770290890057928763,90.0,41.3
1770290890057948998,90.0,39.4
1770290890057958432,90.0,39.4
1770290890057966441,80.4,42.7
1770290890057974170,90.0,39.4
1770290890057988860,90.0,42.7
1770290890058025265,90.0,41.7
1770290890058041510,90.0,41.3
1770290890058051040,90.0,38.9
1770290890058061108,90.0,42.2
1770290890058068528,90.0,39.9
1770290890058079243,90.0,39.9
1770290890058088125,90.0,38.5
1770290890058107658,90.0,38.5
1770290890058115772,90.0,43.2
1770290890058121084,90.0,39.9
1770290890058146896,90.0,43.2
1770290890058163807,90.0,42.7
1770290890058177007,90.0,41.7
1770290890058230282,90.0,38.9
1770290890058239221,90.0,39.9
1770290890058246440,90.0,39.4
1770290890058256995,90.0,44.6
1770290890058265574,90.0,40.3
1770290890058272420,80.8,39.4
1770290890058291216,90.0,40.8
1770290890058296290,90.0,39.4
1770290890058307619,90.0,42.2
1770290890058327698,90.0,41.3
1770290890058334122,90.0,42.7
1770290890058341714,90.0,42.2
1770290890058348640,90.0,41.3
1770290890058379758,90.0,40.8
1770290890058385096,90.0,41.3
1770290890058401021,90.0,39.9
1770290890058420841,90.0,40.3
1770290890058430353,83.5,41.3
1770290890058450911,90.0,41.3
1770290890058458695,90.0,39.9
1770290890058467966,90.0,42.2
1770290890058483522,90.0,41.3
1770290890058492911,90.0,41.3
1770290890058499900,82.4,41.7
1770290890058510371,90.0,40.3
1770290890058527469,90.0,42.2
1770290890058541577,90.0,41.3
1770290890058546875,90.0,44.1
1770290890058550101,90.0,40.8
1770290890058553834,84.3,43.6
1770290890058556402,79.7,42.7
1770290890058558801,81.1,38.5
1770290890058569172,90.0,38.9
1770290890058570723,90.0,39.9
1770290890058577753,90.0,39.9
1770290890058580810,90.0,41.3
1770290890058582804,90.0,41.7
1770290890058585889,90.0,42.2
1770290890058594182,90.0,42.7
1770290890058596088,90.0,41.3
1770290890058597949,90.0,44.6
1770290890058600817,90.0,41.3
1770290890058606927,90.0,42.7
1770290890058608406,90.0,42.7
1770290890058613406,90.0,39.4
1770290890058616371,90.0,40.3
1770290890058618382,90.0,41.7
1770290890058619905,90.0,40.3
1770290890058628088,90.0,42.7
1770290890058630252,90.0,41.3
1770290890058632674,90.0,40.3
1770290890058638589,90.0,39.9
1770290890058643378,90.0,40.3
1770290890058646297,90.0,39.4
1770290890058648395,90.0,41.3
1770290890058651027,90.0,39.4
1770290890058660038,90.0,43.6
1770290890058662679,90.0,41.3
1770290890058664959,86.5,42.7
1770290890058670646,90.0,39.9
1770290890058677553,80.9,38.9
1770290890058679587,90.0,46.0
1770290890058682190,90.0,43.6
1770290890058684593,90.0,42.2
1770290890058686666,90.0,41.7
1770290890058690249,90.0,42.2
1770290890058699878,90.0,40.8
1770290890058703139,90.0,42.7
1770290890058705324,90.0,42.2
1770290890058708621,90.0,41.3
1770290890058714111,90.0,38.9
1770290890058717146,90.0,39.9
1770290890058719970,90.0,40.3
1770290890058722552,76.9,39.9
1770290890058725035,90.0,43.6
1770290890058732004,90.0,40.8
1770290890058734534,90.0,41.7
1770290890058736018,90.0,44.6
1770290890058739496,80.7,40.8
1770290890058742004,90.0,42.2
1770290890058747058,90.0,39.9
1770290890058751069,90.0,40.8
1770290890058754665,87.0,41.7
1770290890058756461,86.4,43.6
1770290890058765213,90.0,45.5
1770290890058766869,90.0,42.2
1770290890058769510,90.0,42.2
1770290890058774776,90.0,41.7
1770290890058776435,90.0,43.6
1770290890058779677,90.0,40.3
1770290890058784941,90.0,40.8
1770290890058787011,90.0,42.2
1770290890058790758,90.0,41.3
1770290890058795994,80.0,38.9
1770290890058797404,82.7,40.3
1770290890058800240,90.0,40.8
1770290890058803492,77.3,42.7
1770290890058806101,90.0,44.1
1770290890058809571,90.0,41.3
1770290890058812849,90.0,38.9
1770290890058818520,90.0,40.3
1770290890058819989,90.0,43.6
1770290890058823549,79.6,38.0
1770290890058826769,90.0,39.4
1770290890058829066,79.9,40.8
1770290890058834023,90.0,42.7
1770290890058835409,90.0,39.9
1770290890058838457,90.0,40.3
1770290890058840662,90.0,40.8
1770290890058843855,90.0,40.3
1770290890058849365,90.0,43.2
1770290890058851036,90.0,41.7
1770290890058855589,90.0,41.7
1770290890058857934,90.0,40.8
1770290890058860470,90.0,43.6
1770290890058866995,90.0,41.3
1770290890058869358,90.0,43.6
1770290890058871233,88.8,42.2
1770290890058873894,90.0,43.6
1770290890058885910,90.0,41.3
1770290890058888103,90.0,42.2
1770290890058890959,90.0,39.9
1770290890058894369,85.9,38.5
1770290890058896754,90.0,42.7
1770290890058899932,78.7,38.9
1770290890058905857,78.2,38.5
1770290890058908112,90.0,43.6
1770290890058910876,83.1,44.1
1770290890058913617,90.0,39.4
1770290890058916411,90.0,40.3
1770290890058921142,90.0,43.2
1770290890058922611,79.6,39.9
1770290890058933120,90.0,39.4
1770290890058935656,90.0,40.8
1770290890058938229,80.3,39.4
1770290890058941038,90.0,40.3
1770290890058944471,90.0,43.2
1770290890058946342,90.0,43.6
1770290890058947770,90.0,39.4
1770290890058951283,90.0,39.9
1770290890058954035,90.0,43.6
1770290890058962333,78.8,40.3
1770290890058964805,90.0,41.3
1770290890058967712,74.8,43.6
1770290890058969574,83.9,41.3
1770290890058976408,90.0,41.7
1770290890058979331,90.0,42.2
1770290890058981478,83.4,43.2
1770290890058983553,90.0,40.8
1770290890058987023,90.0,39.4
1770290890058995927,90.0,39.4
1770290890058998564,90.0,41.7
1770290890059000374,90.0,39.4
1770290890059003352,90.0,42.2
1770290890059006596,90.0,41.3
1770290890059007925,90.0,38.5
1770290890059011333,90.0,39.4
1770290890059014383,86.6,40.8
1770290890059025646,90.0,40.3
1770290890059027820,90.0,43.2
1770290890059029866,90.0,41.7
1770290890059032061,90.0,44.1
1770290890059034299,90.0,40.8
1770290890059037900,90.0,39.4
1770290890059045997,90.0,40.8
1770290890059047727,90.0,44.1
1770290890059049840,90.0,42.7
1770290890059052236,90.0,42.7
1770290890059053962,90.0,41.3
1770290890059057117,90.0,41.3
1770290890059060420,86.8,39.4
1770290890059063853,90.0,40.8
1770290890059069753,90.0,39.9
1770290890059071555,90.0,40.8
1770290890059076197,90.0,41.7
1770290890059077669,90.0,44.6
1770290890059082716,90.0,43.6
1770290890059084072,90.0,40.8
1770290890059086216,90.0,43.2
1770290890059102960,90.0,44.6
1770290890059104422,90.0,39.9
1770290890059106832,90.0,41.7
1770290890059108736,90.0,41.3
1770290890059111213,85.1,40.3
1770290890059113434,90.0,43.2
1770290890059115583,90.0,43.6
1770290890059119869,90.0,39.9
1770290890059122182,90.0,40.8
1770290890059133881,90.0,40.3
1770290890059135362,83.4,43.6
1770290890059138826,90.0,39.9
1770290890059141434,90.0,41.3
1770290890059146962,84.6,40.8
1770290890059148558,90.0,43.6
1770290890059150575,84.1,44.1
1770290890059161374,90.0,40.8
1770290890059164099,90.0,43.2
1770290890059168983,90.0,43.2
1770290890059171387,79.0,42.2
1770290890059174472,90.0,43.2
1770290890059179437,90.0,43.2
1770290890059181295,88.8,40.8
1770290890059185250,90.0,38.5
1770290890059190037,80.6,41.3
1770290890059194706,90.0,39.9
1770290890059196760,90.0,42.7
1770290890059198832,90.0,39.9
1770290890059203772,82.2,39.4
1770290890059205451,90.0,42.2
1770290890059207238,90.0,42.2
1770290890059213471,90.0,41.7
1770290890059215436,90.0,42.2
1770290890059217061,90.0,45.0
1770290890059226005,90.0,45.0
1770290890059228440,90.0,39.4
1770290890059230475,90.0,42.7
1770290890059233703,90.0,39.9
1770290890059235692,90.0,41.3
1770290890059238227,90.0,38.9
1770290890059243103,90.0,40.8
1770290890059244592,90.0,41.7
1770290890059249789,90.0,39.9
1770290890059252436,84.8,39.9
1770290890059254946,90.0,39.4
1770290890059256472,90.0,39.4
1770290890059262876,90.0,40.3
1770290890059264254,90.0,39.4
1770290890059265819,90.0,42.2
1770290890059274498,90.0,42.7
1770290890059276369,90.0,38.0
1770290890059278988,90.0,38.9
1770290890059285984,90.0,41.3
1770290890059288474,90.0,42.7
1770290890059296771,90.0,39.9
1770290890059301825,90.0,39.4
1770290890059303716,90.0,39.4
1770290890059305206,90.0,41.7
1770290890059321525,90.0,40.8
1770290890059323020,90.0,39.9
1770290890059323975,90.0,38.9
1770290890059333826,90.0,38.5
1770290890059337018,90.0,40.8
1770290890059339852,90.0,43.6
1770290890059343831,90.0,38.5
1770290890059346460,90.0,43.2
1770290890059348204,90.0,40.3
1770290890059351783,90.0,43.6
1770290890059357373,90.0,39.4
1770290890059359650,79.3,43.2
1770290890059361097,90.0,42.2
1770290890059368116,90.0,38.9
1770290890059372192,90.0,43.6
1770290890059374984,90.0,43.6
1770290890059378344,90.0,40.8
1770290890059380771,90.0,44.6
1770290890059383235,90.0,43.2
1770290890059389798,90.0,38.9
1770290890059391310,90.0,40.3
1770290890059397497,90.0,40.3
1770290890059398858,80.6,40.3
1770290890059405366,90.0,40.3
1770290890059408850,90.0,41.3
1770290890059411745,90.0,41.7
1770290890059413954,90.0,38.5
1770290890059415691,90.0,44.1
1770290890059418598,90.0,44.1
1770290890059421057,90.0,43.6
1770290890059428385,90.0,42.7
1770290890059432380,90.0,40.3
1770290890059435413,84.6,43.6
1770290890059437847,90.0,42.7
1770290890059440255,90.0,39.9
1770290890059442746,90.0,43.2
1770290890059449972,90.0,43.6
1770290890059452271,85.4,43.6
1770290890059460254,90.0,40.3
1770290890059462101,90.0,43.2
1770290890059465859,90.0,42.2
1770290890059468649,90.0,40.3
1770290890059470925,90.0,42.2
1770290890059475556,90.0,41.7
1770290890059476946,90.0,41.3
1770290890059481401,90.0,44.1
1770290890059483051,90.0,42.2
1770290890059487571,90.0,42.2
1770290890059489914,90.0,44.1
1770290890059496054,90.0,46.0
1770290890059497533,90.0,43.6
1770290890059499635,90.0,44.1
1770290890059503075,79.3,44.1
1770290890059507546,90.0,40.8
1770290890059508984,90.0,43.6
1770290890059512568,90.0,39.9
1770290890059516098,90.0,43.6
